date,temp,rain,snow
0526,16.6,26.0,0
0527,19.1,0.0,0
0528,19.4,0.0,0
0529,20.8,0.0,0
0530,16.9,161.5,0
0531,18.5,10.0,0
0601,17.9,0.0,0
0602,18.9,0.0,0
0603,18.4,0.0,0
0604,19.6,0.0,0
0605,21.2,0.0,0
0606,19.9,0.0,0
0607,20.6,0.0,0
0608,21.8,0.0,0
0609,22.6,0.0,0
0610,21.7,0.0,0
0611,21.1,0.0,0
0612,19.9,81.5,0
0613,21.5,0.5,0
0614,20.3,2.0,0
0615,20.8,0.0,0
0616,20.4,0.0,0
0617,21.4,0.0,0
0618,20.4,6.5,0
0619,20.4,138.0,0
0620,20.9,0.0,0
0621,22.3,0.0,0
0622,22.7,0.0,0
0623,20.5,44.5,0
0624,22.1,0.0,0
0625,21.3,0.0,0
0626,21.8,0.0,0
0627,20.2,81.0,0
0628,19.5,0.0,0
0629,21.6,0.0,0
0630,20.8,1.0,0
0701,19.6,36.0,0
0702,20.9,1.5,0
0703,20.8,79.5,0
0704,18.8,5.0,0
0705,19.8,29.5,0
0706,20.7,37.5,0
0707,19.3,17.5,0
0708,19.7,5.0,0
0709,23.0,2.0,0
0710,22.3,17.0,0
0711,20.5,136.0,0
0712,20.2,6.5,0
0713,18.5,67.0,0
0714,19.9,0.0,0
0715,20.3,0.0,0
0716,20.7,0.0,0
0717,19.9,9.0,0
0718,21.2,91.5,0
0719,23.4,0.0,0
0720,23.4,0.1,0
0721,23.1,0.0,0
0722,22.4,0.5,0
0723,24.4,76.0,0
0724,21.5,2.0,0
0725,20.8,5.5,0
0726,21.7,0.0,0
0727,21.9,0.0,0
0728,23.0,0.1,0
0729,23.9,33.0,0
0730,22.9,0.0,0
0731,22.4,0.0,0
0801,23.2,0.0,0
0802,25.3,0.0,0
0803,26.6,0.0,0
0804,26.7,6.0,0
0805,25.1,0.0,0
0806,26.1,0.0,0
0807,22.0,60.5,0
0808,24.4,0.0,0
0809,25.3,0.0,0
0810,25.8,0.0,0
0811,23.0,24.0,0
0812,24.0,0.0,0
0813,22.6,0.0,0
0814,23.1,0.3,0
0815,23.5,0.0,0
0816,22.2,13.5,0
0817,22.0,1.5,0
0818,20.7,42.5,0
0819,23.9,3.5,0
0820,24.8,30.5,0
0821,26.2,0.5,0
0822,27.1,0.0,0
0823,26.7,0.0,0
0824,26.6,0.0,0
0825,24.2,15.5,0
0826,23.7,0.0,0
0827,22.2,27.5,0
0828,25.0,26.5,0
0829,24.1,0.2,0
0830,20.8,11.5,0
0831,21.3,14.0,0
0901,22.1,0.5,0
0902,24.0,18.5,0
0903,24.6,27.0,0
0904,25.6,0.0,0
0905,26.0,0.0,0
0906,24.5,2.0,0
0907,24.8,0.0,0
0908,27.0,0.0,0
0909,25.6,2.0,0
0910,23.8,0.0,0
0911,20.6,40.0,0
0912,24.3,64.0,0
0913,24.8,0.0,0
0914,23.4,0.0,0
0915,22.3,0.0,0
0916,22.6,0.0,0
0917,24.0,0.0,0
0918,24.0,0.5,0
0919,21.7,5.5,0
0920,19.5,0.0,0
0921,19.0,0.0,0
0922,18.7,0.0,0
0923,19.0,0.0,0
0924,19.6,0.3,0
0925,20.9,0.0,0
0926,22.5,0.0,0
0927,21.0,0.0,0
0928,20.3,0.0,0
0929,19.3,0.0,0
0930,18.5,0.0,0
1001,19.6,0.0,0
1002,20.4,0.0,0
1003,18.1,0.0,0
1004,17.4,0.0,0
1005,17.2,0.0,0
1006,18.6,0.0,0
1007,19.0,0.0,0
1008,19.2,0.0,0
1009,19.6,0.0,0
1010,20.2,0.0,0
1011,20.9,0.0,0
1012,19.9,0.0,0
1013,16.3,1.0,0
1014,16.5,0.5,0
1015,13.8,0.0,0
1016,14.7,0.0,0
1017,16.3,0.0,0
1018,16.6,0.0,0
1019,17.1,0.0,0
1020,16.5,0.0,0
1021,17.3,0.0,0
1022,16.3,0.0,0
1023,11.2,0.0,0
1024,12.2,0.0,0
1025,14.8,0.0,0
1026,13.4,0.0,0
1027,15.4,0.0,0
1028,14.0,1.0,0
1029,11.8,0.0,0
1030,13.9,0.0,0
1031,16.8,0.0,0
1101,18.4,0.0,0
1102,18.1,0.0,0
1103,17.4,0.0,0
1104,14.8,0.0,0
1105,15.2,0.5,0
1106,16.9,0.0,0
1107,16.7,0.0,0
1108,14.8,8.5,0
1109,12.6,5.0,0
1110,12.3,4.0,0
1111,10.9,5.0,0
1112,11.3,0.5,0
1113,11.6,0.0,0
1114,13.6,0.0,0
1115,15.7,0.5,0
1116,10.6,0.0,0
1117,10.2,0.0,0
1118,13.6,0.0,0
1119,13.6,9.0,0
1120,15.1,9.0,0
1121,10.7,0.0,0
1122,3.5,0.0,0
1123,6.3,0.0,0
1124,11.5,0.0,0
1125,12.5,0.0,0
1126,13.0,0.0,0
1127,13.0,3.0,0
1128,13.6,12.0,0
1129,12.9,0.5,0
1130,12.0,0.0,0
1201,11.3,0.0,0
1202,10.3,0.0,0
1203,9.8,0.0,0
1204,7.7,0.0,0
1205,11.8,0.0,0
1206,10.6,9.5,0
1207,0.7,0.0,0
1208,2.9,15,1
1209,3.0,0.0,0
1210,6.7,0.4,0
1211,4.9,4.5,0
1212,4.0,0.0,0
1213,3.5,0.0,0
1214,3.8,0.0,0
1215,4.6,0.0,0
1216,4.3,0.0,0
1217,4.2,0.0,0
1218,1.6,0.0,0
1219,-0.6,0.0,0
1220,-1.1,0.0,0
1221,1.7,0.0,0
1222,6.3,0.0,0
1223,7.4,0.0,0
1224,8.7,0.0,0
1225,7.8,0.0,0
1226,0.5,0.0,0
1227,0.5,0.0,0
1228,3.7,0.0,0
1229,8.1,0.0,0
1230,7.1,0.0,0
1231,5.5,0.0,0
0101,5.7,0.0,0
0102,6.0,0.0,0
0103,5.4,0.0,0
0104,6.0,0.0,0
0105,6.1,0.0,0
0106,7.4,0.0,0
0107,6.2,0.0,0
0108,4.9,0.0,0
0109,5.4,0.5,0
0110,4.9,0.0,0
0111,5.5,0.0,0
0112,5.1,15,1
0113,-0.2,15,1
0114,-0.4,0.0,0
0115,2.6,0.0,0
0116,4.7,0.4,0
0117,5.9,0.5,1
0118,4.9,15,1
0119,2.2,15,1
0120,1.2,15,1
0121,-4.4,0.0,0
0122,-6.6,0.0,0
0123,-2.6,0.0,0
0124,-2.0,0.0,0
0125,-2.7,0.0,0
0126,-1.3,0.0,0
0127,-0.1,0.0,0
0128,2.1,0.0,0
0129,4.0,0.0,0
0130,5.4,0.0,0
0131,6.9,0.0,0
0201,9.3,0.0,0
0202,5.5,0.0,0
0203,0.0,0.0,0
0204,1.0,15,1
0205,0.1,15,1
0206,-1.0,15,1
0207,-0.3,15,1
0208,3.3,0.0,0
0209,3.6,0.0,0
0210,5.1,0.0,0
0211,7.1,15,1
0212,6.7,0.0,0
0213,7.4,0.0,0
0214,8.0,15,1
0215,5.8,0.0,0
0216,8.4,0.0,0
0217,10.2,0.0,0
0218,9.8,0.0,0
0219,12.5,0.0,0
0220,12.3,0.0,0
0221,13.3,1.0,0
0222,10.4,61.5,0
0223,5.7,0.0,0
0224,7.4,0.0,0
0225,9.6,0.0,0
0226,5.2,15,1
0227,5.4,0.0,0
0228,9.3,14.0,0
0229,10.5,1.0,0
0301,6.9,0.1,0
0302,3.5,0.0,0
0303,1.0,1.0,0
0304,1.1,15,1
0305,5.9,4.5,1
0306,0.5,0.0,0
0307,0.1,0.0,0
0308,4.7,0.0,0
0309,8.8,0.0,0
0310,13.5,0.5,0
0311,11.6,0.0,0
0312,9.8,0.0,0
0313,10.9,0.0,0
0314,11.6,0.0,0
0315,11.4,0.0,0
0316,14.1,0.0,0
0317,11.3,21.0,1
0318,7.0,0.0,0
0319,7.1,0.0,0
0320,9.5,0.0,0
0321,10.2,1.0,0
0322,7.6,8.5,0
0323,10.2,0.0,0
0324,11.5,0.0,0
0325,10.4,0.0,0
0326,9.7,0.0,0
0327,10.5,0.0,0
0328,13.5,0.0,0
0329,14.5,0.5,0
0330,14.9,11.0,0
0331,10.7,0.0,0
0401,11.0,29.0,0
0402,10.8,0.5,0
0403,7.9,0.0,0
0404,8.9,0.0,0
0405,10.8,0.0,0
0406,13.4,0.0,0
0407,11.0,2.5,0
0408,11.4,0.0,0
0409,14.3,0.0,0
0410,16.2,0.0,0
0411,16.1,0.0,0
0412,16.7,0.0,0
0413,13.6,0.0,0
0414,13.3,0.0,0
0415,14.9,0.0,0
0416,17.9,0.0,0
0417,18.2,0.0,0
0418,16.1,48.5,0
0419,14.7,40.0,0
0420,17.7,0.0,0
0421,19.0,0.0,0
0422,16.3,0.5,0
0423,14.0,0.0,0
0424,12.5,0.0,0
0425,14.6,0.0,0
0426,13.5,65.0,0
0427,10.0,29.0,0
0428,12.6,0.0,0
0429,16.0,0.0,0
0430,16.1,0.0,0
0501,14.9,0.0,0
0502,14.1,25.5,0
0503,16.4,39.5,0
0504,14.7,8.5,0
0505,15.9,0.0,0
0506,16.5,0.0,0
0507,17.4,0.0,0
0508,17.6,3.5,0
0509,15.3,34.0,0
0510,16.9,1.0,0
0511,19.4,0.0,0
0512,17.0,16.5,0
0513,18.0,4.5,0
0514,17.2,0.0,0
0515,15.0,19.5,0
0516,14.7,2.5,0
0517,17.0,0.0,0
0518,17.4,0.0,0
0519,16.7,0.1,0
0520,16.5,0.0,0
0521,18.0,0.0,0
0522,17.6,0.0,0
0523,18.4,0.0,0
0524,18.3,0.0,0
0525,19.5,0.0,0
0526,17.8,0.0,0
0527,19.7,0.0,0
0528,19.8,6.0,0
0529,20.9,34.0,0
0530,18.9,9.5,0
0531,17.3,6.0,0
0601,19.4,0.0,0
0602,20.0,0.0,0
0603,20.1,0.0,0
0604,20.5,0.0,0
0605,21.8,0.0,0
0606,22.2,0.0,0
0607,17.4,15.0,0
0608,18.2,0.1,0
0609,19.8,0.0,0
0610,20.8,0.0,0
0611,20.6,0.0,0
0612,21.6,0.0,0
0613,20.7,0.0,0
0614,22.2,0.0,0
0615,22.4,0.0,0
0616,21.3,0.0,0
0617,19.7,29.0,0
0618,20.7,21.0,0
0619,20.2,38.0,0
0620,24.4,1.0,0
0621,20.2,38.5,0
0622,22.3,0.0,0
0623,23.7,0.0,0
0624,20.8,12.0,0
0625,19.8,34.0,0
0626,20.5,0.5,0
0627,21.2,0.0,0
0628,21.7,0.0,0
0629,21.4,0.0,0
0630,22.9,0.0,0
0701,21.7,0.0,0
0702,21.5,12.0,0
0703,23.9,1.0,0
0704,21.5,18.0,0
0705,21.8,0.2,0
0706,22.5,0.0,0
0707,21.4,18.0,0
0708,21.2,0.0,0
0709,20.9,0.0,0
0710,22.0,0.0,0
0711,21.7,0.5,0
0712,22.4,5.5,0
0713,23.5,0.0,0
0714,22.3,27.0,0
0715,23.8,9.0,0
0716,24.6,0.5,0
0717,24.6,0.0,0
0718,25.3,0.0,0
0719,25.3,0.0,0
0720,26.1,0.0,0
0721,27.3,0.0,0
0722,27.8,0.0,0
0723,27.0,0.0,0
0724,24.9,0.0,0
0725,25.6,0.0,0
0726,25.3,0.0,0
0727,26.2,0.0,0
0728,27.0,0.0,0
0729,27.4,0.0,0
0730,26.5,0.0,0
0731,27.9,0.0,0
0801,26.6,0.0,0
0802,26.4,0.0,0
0803,25.6,0.0,0
0804,26.6,0.0,0
0805,26.1,3.0,0
0806,27.4,0.0,0
0807,27.6,0.0,0
0808,28.0,0.0,0
0809,27.3,0.0,0
0810,26.6,0.0,0
0811,27.5,0.0,0
0812,27.3,0.0,0
0813,28.9,0.0,0
0814,26.4,15.0,0
0815,24.1,1.0,0
0816,26.0,0.5,0
0817,27.1,18.0,0
0818,27.0,13.0,0
0819,24.0,66.5,0
0820,21.9,1.0,0
0821,22.6,0.0,0
0822,19.5,83.5,0
0823,20.6,46.0,0
0824,21.4,1.0,0
0825,22.8,0.0,0
0826,23.1,0.0,0
0827,24.1,0.0,0
0828,23.4,0.0,0
0829,25.2,0.0,0
0830,24.6,0.5,0
0831,25.7,0.0,0
0901,25.3,0.0,0
0902,25.3,0.0,0
0903,23.8,0.0,0
0904,24.2,0.0,0
0905,23.9,0.4,0
0906,21.7,4.5,0
0907,22.4,100.5,0
0908,22.6,0.0,0
0909,21.6,2.0,0
0910,19.7,11.0,0
0911,19.5,15.0,0
0912,23.4,0.1,0
0913,25.1,0.0,0
0914,23.9,0.0,0
0915,23.1,0.0,0
0916,23.7,34.0,0
0917,24.5,2.5,0
0918,22.7,19.0,0
0919,22.8,0.0,0
0920,21.0,18.0,0
0921,18.6,2.5,0
0922,20.1,0.0,0
0923,20.0,0.0,0
0924,20.6,0.0,0
0925,20.6,0.0,0
0926,21.1,0.0,0
0927,20.6,0.2,0
0928,19.7,6.0,0
0929,18.6,15.5,0
0930,20.0,0.0,0
1001,20.7,0.0,0
1002,15.2,0.0,0
1003,15.6,0.0,0
1004,17.2,0.0,0
1005,18.1,0.0,0
1006,18.0,0.0,0
1007,18.3,0.0,0
1008,19.0,0.0,0
1009,19.5,0.0,0
1010,19.3,0.0,0
1011,18.6,0.0,0
1012,18.3,0.0,0
1013,15.0,0.0,0
1014,13.3,0.0,0
1015,14.9,0.0,0
1016,17.8,0.0,0
1017,16.6,0.0,0
1018,19.2,0.0,0
1019,17.5,1.0,0
1020,16.4,13.5,0
1021,16.8,0.0,0
1022,15.7,0.0,0
1023,14.3,0.0,0
1024,16.1,0.0,0
1025,17.0,0.0,0
1026,14.9,0.3,0
1027,13.5,0.0,0
1028,14.9,0.0,0
1029,16.1,0.0,0
1030,17.3,0.0,0
1031,15.7,0.0,0
1101,16.3,0.5,0
1102,14.7,7.5,0
1103,13.3,0.0,0
1104,13.3,0.0,0
1105,14.3,0.0,0
1106,15.8,0.0,0
1107,15.7,0.0,0
1108,15.8,0.0,0
1109,16.4,0.0,0
1110,18.0,19.0,0
1111,17.6,1.5,0
1112,11.2,0.0,0
1113,10.6,1.0,0
1114,11.3,1.5,0
1115,9.7,0.0,0
1116,8.8,0.0,0
1117,11.3,0.0,0
1118,12.8,0.0,0
1119,12.4,0.0,0
1120,11.4,0.0,0
1121,9.1,0.0,0
1122,11.2,0.0,0
1123,12.0,0.0,0
1124,13.1,0.0,0
1125,13.6,0.0,0
1126,10.8,1.0,1
1127,8.8,0.0,0
1128,9.0,0.0,0
1129,8.7,0.0,0
1130,8.3,0.0,0
1201,9.3,0.0,0
1202,12.0,0.0,0
1203,13.9,0.0,0
1204,13.3,25.0,0
1205,7.6,0.0,0
1206,7.0,0.0,0
1207,8.5,0.0,0
1208,8.3,0.0,0
1209,10.9,0.0,0
1210,11.9,0.0,0
1211,9.5,0.0,0
1212,9.7,0.0,0
1213,8.7,0.0,0
1214,9.4,0.0,0
1215,12.5,0.0,0
1216,10.8,0.0,0
1217,11.0,0.0,0
1218,9.7,0.0,0
1219,10.1,0.0,0
1220,7.1,0.1,0
1221,4.5,0.0,0
1222,4.8,0.0,0
1223,4.6,0.0,0
1224,5.7,0.5,0
1225,3.9,0.0,0
1226,1.6,0.0,0
1227,2.0,0.0,0
1228,1.1,0.0,0
1229,-0.1,0.0,0
1230,0.1,0.0,0
1231,-0.7,0.5,0
0101,-1.3,0.0,0
0102,2.2,15,1
0103,6.9,0.0,0
0104,1.0,0.0,0
0105,1.6,0.0,0
0106,4.2,0.5,1
0107,3.3,15,1
0108,0.3,15,1
0109,-2.7,0.0,0
0110,-1.8,15,1
0111,0.5,0.0,0
0112,-1.2,0.0,0
0113,-1.0,0.0,0
0114,1.4,0.0,0
0115,1.6,0.0,0
0116,-0.7,3.5,1
0117,2.6,0.0,0
0118,4.2,15,1
0119,1.8,0.0,0
0120,-0.5,0.0,0
0121,-0.9,0.0,0
0122,4.2,0.1,0
0123,6.3,3.5,0
0124,6.1,0.0,0
0125,3.6,6.0,0
0126,5.4,2.0,0
0127,5.9,0.0,0
0128,6.5,0.0,0
0129,4.5,15,1
0130,-1.1,0.0,0
0131,-1.8,0.1,1
0201,-5.3,0.0,0
0202,-2.9,0.0,0
0203,-0.3,0.0,0
0204,3.8,0.0,0
0205,4.2,0.0,0
0206,5.4,0.0,0
0207,6.5,0.5,0
0208,7.4,0.5,1
0209,5.7,1.5,0
0210,0.4,0.0,0
0211,-0.9,0.0,0
0212,-1.1,0.0,0
0213,1.7,0.0,0
0214,4.6,1.5,0
0215,6.6,24.0,0
0216,6.4,2.0,1
0217,6.7,0.0,0
0218,4.3,5.5,0
0219,3.6,0.1,1
0220,-2.7,0.0,0
0221,-2.3,15,1
0222,3.8,0.2,1
0223,6.2,0.0,0
0224,3.8,1.0,0
0225,1.1,0.0,0
0226,-1.5,0.0,0
0227,1.1,0.0,0
0228,3.9,0.0,0
0301,4.5,0.0,0
0302,5.9,15,1
0303,3.2,0.0,0
0304,1.9,0.0,0
0305,1.7,31.0,0
0306,2.8,10.7,0
0307,6.0,0.0,0
0308,10.3,0.0,0
0309,11.2,0.0,0
0310,14.0,0.0,0
0311,6.6,4.0,0
0312,-0.4,0.0,0
0313,-0.2,0.0,0
0314,3.9,0.0,0
0315,7.0,0.0,0
0316,9.9,4.5,0
0317,8.9,38.0,0
0318,7.4,0.1,0
0319,6.9,0.0,0
0320,9.3,0.0,0
0321,10.3,2.5,0
0322,8.4,31.0,0
0323,9.2,2.5,0
0324,4.6,0.1,1
0325,5.0,0.0,0
0326,9.7,0.0,0
0327,10.2,17.5,0
0328,13.0,0.5,0
0329,8.5,0.0,0
0330,9.0,0.0,0
0331,12.3,0.0,0
0401,13.3,0.0,0
0402,13.2,0.0,0
0403,7.7,2.0,0
0404,10.5,0.0,0
0405,13.1,0.0,0
0406,13.8,3.0,0
0407,15.2,0.0,0
0408,14.8,0.0,0
0409,12.1,2.5,0
0410,12.7,29.5,0
0411,10.0,0.0,0
0412,10.1,0.0,0
0413,12.3,0.0,0
0414,13.9,0.0,0
0415,13.1,0.0,0
0416,13.7,0.0,0
0417,15.4,0.0,0
0418,16.6,0.4,0
0419,14.9,6.5,0
0420,14.9,74.0,0
0421,14.2,0.0,0
0422,14.2,0.0,0
0423,13.4,0.0,0
0424,13.7,0.0,0
0425,14.9,0.0,0
0426,16.3,0.0,0
0427,16.2,0.0,0
0428,17.3,0.0,0
0429,18.7,0.0,0
0430,18.4,1.0,0
0501,18.2,10.5,0
0502,16.6,0.0,0
0503,17.9,0.0,0
0504,19.1,0.0,0
0505,18.1,37.0,0
0506,15.5,14.5,0
0507,11.2,4.0,0
0508,13.8,0.0,0
0509,15.8,0.0,0
0510,14.8,0.0,0
0511,15.7,0.0,0
0512,15.0,5.0,0
0513,14.5,0.0,0
0514,15.4,0.0,0
0515,17.1,0.0,0
0516,16.1,0.0,0
0517,18.0,8.5,0
0518,18.4,88.5,0
0519,19.7,0.0,0
0520,19.0,0.0,0
0521,19.4,0.0,0
0522,19.3,0.0,0
0523,19.8,0.0,0
0524,15.5,0.0,0
0525,16.3,0.0,0
0526,18.7,0.0,0
0527,20.1,0.0,0
0528,19.1,0.0,0
0529,16.9,0.0,0
0530,16.6,0.0,0
0531,18.6,0.0,0
0601,18.3,36.5,0
0602,18.9,9.0,0
0603,19.9,0.0,0
0604,17.3,0.0,0
0605,17.4,0.0,0
0606,17.8,0.0,0
0607,19.2,0.0,0
0608,21.9,0.0,0
0609,21.5,0.0,0
0610,18.6,68.5,0
0611,19.5,0.0,0
0612,21.2,0.0,0
0613,20.7,0.0,0
0614,20.6,0.0,0
0615,20.2,0.0,0
0616,19.5,0.0,0
0617,19.6,0.0,0
0618,21.8,0.0,0
0619,21.5,0.0,0
0620,22.5,0.0,0
0621,23.7,0.0,0
0622,24.0,0.0,0
0623,23.9,0.0,0
0624,23.5,0.0,0
0625,23.7,0.0,0
0626,22.6,16.5,0
0627,22.9,1.0,0
0628,22.6,5.5,0
0629,23.4,2.5,0
0630,22.5,5.5,0
0701,21.8,65.0,0
0702,22.7,112.0,0
0703,22.1,8.5,0
0704,21.1,3.5,0
0705,21.8,2.5,0
0706,23.0,0.0,0
0707,21.6,0.0,0
0708,21.7,17.5,0
0709,21.7,2.0,0
0710,21.1,0.5,0
0711,18.8,54.0,0
0712,20.2,1.0,0
0713,21.7,17.5,0
0714,23.2,0.0,0
0715,23.0,8.0,0
0716,24.5,0.4,0
0717,26.0,0.0,0
0718,26.9,0.0,0
0719,27.1,0.0,0
0720,27.2,0.0,0
0721,25.1,0.0,0
0722,25.4,0.0,0
0723,25.7,0.0,0
0724,25.7,0.0,0
0725,25.4,0.0,0
0726,25.0,0.0,0
0727,26.4,0.0,0
0728,25.4,16.5,0
0729,25.1,5.5,0
0730,25.4,0.0,0
0731,26.4,0.0,0
0801,25.4,28.0,0
0802,24.6,78.0,0
0803,26.0,1.0,0
0804,27.6,0.0,0
0805,27.1,0.0,0
0806,27.2,0.0,0
0807,27.0,0.0,0
0808,26.0,20.0,0
0809,26.8,1.5,0
0810,26.7,0.1,0
0811,26.5,2.5,0
0812,27.7,0.0,0
0813,28.2,0.0,0
0814,28.9,0.0,0
0815,27.6,0.2,0
0816,27.8,0.0,0
0817,26.5,0.0,0
0818,26.9,0.0,0
0819,26.3,4.5,0
0820,22.0,30.5,0
0821,23.3,5.0,0
0822,23.4,0.0,0
0823,22.7,0.0,0
0824,22.5,28.5,0
0825,24.7,11.0,0
0826,24.1,0.0,0
0827,23.8,0.0,0
0828,25.5,0.0,0
0829,25.1,0.0,0
0830,24.6,0.0,0
0831,25.8,0.0,0
0901,27.4,0.0,0
0902,27.6,0.0,0
0903,25.5,0.0,0
0904,22.9,0.0,0
0905,21.6,2.0,0
0906,21.1,161.5,0
0907,23.9,0.0,0
0908,22.8,0.0,0
0909,22.5,0.4,0
0910,24.4,2.5,0
0911,24.4,0.0,0
0912,26.2,0.0,0
0913,25.4,1.0,0
0914,21.8,0.5,0
0915,20.7,0.0,0
0916,22.1,0.0,0
0917,24.7,0.0,0
0918,25.5,1.5,0
0919,24.9,0.0,0
0920,22.0,4.0,0
0921,20.6,2.0,0
0922,20.3,0.1,0
0923,20.7,0.5,0
0924,21.2,0.0,0
0925,20.1,0.0,0
0926,20.0,0.0,0
0927,19.5,0.0,0
0928,20.1,0.0,0
0929,20.5,0.0,0
0930,22.6,0.5,0
1001,23.5,1.5,0
1002,23.5,0.0,0
1003,21.7,0.0,0
1004,16.1,7.5,0
1005,18.0,0.5,0
1006,19.1,0.0,0
1007,19.4,0.0,0
1008,18.6,0.0,0
1009,18.0,0.0,0
1010,18.5,0.0,0
1011,18.6,0.0,0
1012,19.1,0.0,0
1013,21.0,0.0,0
1014,18.9,4.0,0
1015,16.3,0.0,0
1016,16.5,0.0,0
1017,17.0,0.0,0
1018,18.4,0.0,0
1019,17.3,0.0,0
1020,17.0,0.0,0
1021,15.1,0.0,0
1022,11.2,0.0,0
1023,12.3,0.0,0
1024,14.2,0.0,0
1025,15.5,0.0,0
1026,15.3,8.0,0
1027,17.0,0.0,0
1028,16.4,0.0,0
1029,12.9,0.0,0
1030,12.1,0.0,0
1031,11.9,0.0,0
1101,13.6,0.0,0
1102,14.2,0.0,0
1103,17.1,0.0,0
1104,18.2,0.0,0
1105,18.4,3.5,0
1106,18.3,7.0,0
1107,13.4,0.0,0
1108,13.2,0.0,0
1109,12.2,0.0,0
1110,14.9,0.0,0
1111,13.1,20.0,0
1112,12.9,0.0,0
1113,13.6,0.0,0
1114,12.5,0.0,0
1115,7.4,0.0,0
1116,7.0,0.0,0
1117,6.6,0.0,0
1118,6.9,0.0,0
1119,7.6,0.0,0
1120,8.2,0.0,0
1121,9.4,0.0,0
1122,8.0,0.0,0
1123,9.0,0.0,0
1124,10.9,0.0,0
1125,10.9,0.0,0
1126,11.8,0.0,0
1127,12.3,0.0,0
1128,11.9,0.4,0
1129,7.5,15,1
1130,8.0,0.0,0
1201,9.7,15,1
1202,7.5,0.0,0
1203,4.3,15,1
1204,1.6,3.0,1
1205,-1.2,0.0,0
1206,2.0,0.0,0
1207,1.9,0.0,0
1208,1.1,0.0,0
1209,1.8,0.0,0
1210,3.7,0.0,0
1211,-0.4,0.0,0
1212,-1.8,0.0,0
1213,-2.7,0.0,0
1214,-1.5,0.0,0
1215,-0.2,0.0,0
1216,1.4,0.0,0
1217,-3.2,0.0,0
1218,-3.3,15,1
1219,1.0,0.0,0
1220,2.6,0.0,0
1221,-1.1,15,1
1222,-2.5,15,1
1223,3.0,15,1
1224,-0.2,0.0,0
1225,3.6,15,1
1226,-0.8,0.0,0
1227,-1.5,0.0,0
1228,0.8,0.0,0
1229,2.7,0.0,0
1230,4.4,15,1
1231,4.0,0.0,0
0101,6.0,15,1
0102,4.8,0.0,0
0103,2.4,0.0,0
0104,0.4,0.0,0
0105,-2.0,0.0,0
0106,-3.1,0.0,0
0107,-2.7,0.0,0
0108,0.7,0.0,0
0109,2.1,15,1
0110,3.6,0.0,0
0111,4.8,0.0,0
0112,6.4,0.0,0
0113,9.2,18.0,0
0114,6.9,0.0,0
0115,5.7,0.1,0
0116,5.3,0.3,0
0117,6.1,0.0,0
0118,6.2,0.0,0
0119,4.0,1.0,0
0120,4.6,0.0,0
0121,4.3,0.0,0
0122,2.2,0.0,0
0123,0.4,0.0,0
0124,1.4,0.0,0
0125,3.6,0.0,0
0126,4.0,0.0,0
0127,3.8,0.0,0
0128,5.5,0.0,0
0129,8.5,0.0,0
0130,9.9,0.0,0
0131,7.2,5.0,1
0201,5.7,8.0,0
0202,3.0,0.0,0
0203,-2.4,0.0,0
0204,-3.9,0.0,0
0205,-0.5,0.0,0
0206,1.5,5.3,0
0207,2.7,4.5,1
0208,-1.9,0.0,0
0209,-1.7,15,1
0210,1.7,0.0,0
0211,4.4,0.0,0
0212,2.3,0.0,0
0213,7.5,0.0,0
0214,12.0,5.5,0
0215,7.6,3.0,0
0216,6.2,0.0,0
0217,0.4,0.0,0
0218,1.2,0.0,0
0219,4.5,0.0,0
0220,7.8,0.0,0
0221,9.7,0.0,0
0222,6.1,2.0,0
0223,6.7,0.0,0
0224,6.9,0.0,0
0225,8.0,2.0,0
0226,8.6,3.0,0
0227,4.6,0.0,0
0228,4.0,3.0,1
0301,2.4,1.5,1
0302,2.0,15,1
0303,2.5,0.0,0
0304,5.7,0.0,0
0305,11.8,0.2,0
0306,10.9,0.0,0
0307,10.6,0.0,0
0308,11.4,0.0,0
0309,9.3,0.0,0
0310,11.1,0.0,0
0311,11.9,0.0,0
0312,2.7,0.0,0
0313,-0.4,15,1
0314,3.4,0.0,0
0315,7.4,0.0,0
0316,5.4,19.0,0
0317,10.6,0.0,0
0318,9.5,3.5,0
0319,7.1,0.0,0
0320,8.0,0.0,0
0321,11.4,0.0,0
0322,11.1,0.0,0
0323,10.3,0.0,0
0324,9.5,0.0,0
0325,11.8,0.0,0
0326,11.6,0.0,0
0327,11.1,0.0,0
0328,6.1,0.5,1
0329,5.6,0.0,0
0330,7.9,0.0,0
0331,8.7,0.0,0
0401,11.9,18.0,0
0402,13.4,3.5,0
0403,13.2,0.0,0
0404,11.0,28.0,0
0405,10.1,0.5,0
0406,10.0,0.0,0
0407,12.0,0.0,0
0408,13.9,0.0,0
0409,12.2,5.0,0
0410,12.3,37.0,0
0411,12.3,65.0,0
0412,13.7,0.0,0
0413,8.5,0.5,0
0414,8.9,0.0,0
0415,9.1,0.0,0
0416,10.0,0.0,0
0417,11.7,0.0,0
0418,14.9,0.0,0
0419,12.9,4.5,0
0420,9.4,0.0,0
0421,11.9,0.0,0
0422,10.7,2.5,0
0423,13.5,0.0,0
0424,12.4,0.0,0
0425,13.1,0.0,0
0426,13.4,0.3,0
0427,14.0,0.0,0
0428,14.7,0.0,0
0429,13.6,1.5,0
0430,16.2,0.0,0
0501,17.4,0.0,0
0502,14.3,0.0,0
0503,12.4,0.0,0
0504,16.1,0.0,0
0505,17.9,0.0,0
0506,15.8,99.5,0
